,ServiceProvider,TestType,LSA,month,DataSpeed,RxLevel
3106,JIO,download,Madhya Pradesh,2020-03-01,37156.87859922179,-78.67604224569205
3107,JIO,download,Madhya Pradesh,2020-04-01,33051.90141017781,-82.95904353157572
3108,JIO,download,Madhya Pradesh,2020-05-01,41411.5230045312,-73.95067967933078
3109,JIO,download,Madhya Pradesh,2020-06-01,42423.41889282266,-74.52961055680721
3110,JIO,download,Madhya Pradesh,2020-07-01,39576.088780670536,-75.10235999250796
3111,JIO,download,Madhya Pradesh,2020-08-01,36837.10747051114,-75.4995631280035
3112,JIO,download,Madhya Pradesh,2020-09-01,28559.36114216035,-75.65369373031196
3113,JIO,download,Madhya Pradesh,2020-10-01,10754.210005211047,-85.74344276532916
3114,JIO,download,Madhya Pradesh,2020-11-01,8412.90120921743,-86.78028747433265
3115,JIO,download,Madhya Pradesh,2020-12-01,24055.649700598802,-77.69634415379767
3116,JIO,download,Maharashtra,2018-09-01,22003.716259168705,-86.80012224938875
3117,JIO,download,Maharashtra,2018-10-01,27160.043427407185,-83.46521279806822
3118,JIO,download,Maharashtra,2018-11-01,24773.672702182823,-82.04478548130803
3119,JIO,download,Maharashtra,2018-12-01,14551.52392917665,-91.10009933968328
3120,JIO,download,Maharashtra,2019-01-01,17118.474590225283,-87.84170346530948
3121,JIO,download,Maharashtra,2019-02-01,20041.804829757537,-88.1619007432893
3122,JIO,download,Maharashtra,2019-03-01,26493.59844824546,-83.45353553165226
3123,JIO,download,Maharashtra,2019-04-01,18604.391951100773,-88.25964191053173
3124,JIO,download,Maharashtra,2019-05-01,22111.070842808902,-88.06698366756254
3125,JIO,download,Maharashtra,2019-06-01,22864.59442710246,-86.05279103929489
3126,JIO,download,Maharashtra,2019-07-01,25342.9939690745,-83.97818890853853
3127,JIO,download,Maharashtra,2019-08-01,16907.579928911047,-88.83252550431611
3128,JIO,download,Maharashtra,2019-09-01,22010.10293576293,-88.08209092582366
3129,JIO,download,Maharashtra,2019-10-01,22452.037784898133,-88.70007859258811
3130,JIO,download,Maharashtra,2019-11-01,27711.54835337167,-84.86617877679038
3131,JIO,download,Maharashtra,2019-12-01,8501.130363932645,-92.75828354155351
3132,JIO,download,Maharashtra,2020-01-01,18441.870187446526,-83.90371004122268
3133,JIO,download,Maharashtra,2020-02-01,28885.15978895798,-82.10052760504993
3134,JIO,download,Maharashtra,2020-03-01,29011.21867262516,-80.12651730176943
3135,JIO,download,Maharashtra,2020-04-01,28360.78197272188,-82.72893193648284
3136,JIO,download,Maharashtra,2020-05-01,14552.834074074073,-87.43185185185185
3137,JIO,download,Maharashtra,2020-06-01,29266.309737545398,-80.90714726238608
3138,JIO,download,Maharashtra,2020-07-01,21785.57305223485,-83.56869442317884
3139,JIO,download,Maharashtra,2020-08-01,18517.05100644909,-85.63800403882483
3140,JIO,download,Maharashtra,2020-09-01,29891.581760181787,-79.137344869778
3141,JIO,download,Maharashtra,2020-10-01,13128.28918469218,-85.75831946755407
3142,JIO,download,Maharashtra,2020-11-01,10112.990129775179,-86.15700968744288
3143,JIO,download,Maharashtra,2020-12-01,5275.566821294456,-85.359399160592
3144,JIO,download,Mumbai,2018-09-01,15148.78081498355,-88.0306251581878
3145,JIO,download,Mumbai,2018-10-01,28708.904654393886,-81.94703021882599
3146,JIO,download,Mumbai,2018-11-01,29929.441423693195,-79.38941423693197
3147,JIO,download,Mumbai,2018-12-01,18646.06225389087,-83.63810238139884
3148,JIO,download,Mumbai,2019-01-01,26254.47489711934,-78.7437585733882
3149,JIO,download,Mumbai,2019-02-01,16754.895339755272,-85.40757615204375
3150,JIO,download,Mumbai,2019-03-01,12909.262330791971,-86.25299517659873
3151,JIO,download,Mumbai,2019-04-01,13096.028833831695,-86.30051260145237
3152,JIO,download,Mumbai,2019-05-01,10001.145207212907,-89.48180955393863
3153,JIO,download,Mumbai,2019-06-01,9115.894486486486,-89.6492972972973
3154,JIO,download,Mumbai,2019-07-01,11332.658678891436,-91.75869972911023
3155,JIO,download,Mumbai,2019-08-01,6664.504065040651,-92.03977147879587
3156,JIO,download,Mumbai,2019-09-01,10260.252779668708,-90.37236215112321
3157,JIO,download,Mumbai,2019-10-01,13801.09738595592,-89.40697078421323
3158,JIO,download,Mumbai,2019-11-01,6002.580444444445,-92.12266666666666
3159,JIO,download,Mumbai,2019-12-01,5284.666121112929,-92.40180032733224
3160,JIO,download,Mumbai,2020-01-01,20069.286018452804,-83.0652945351313
3161,JIO,download,Mumbai,2020-02-01,6444.188172043011,-87.53897849462365
3162,JIO,download,Mumbai,2020-03-01,5854.287144362487,-90.19388830347735
3163,JIO,download,Mumbai,2020-04-01,5036.209486166008,-91.08344312692138
3164,JIO,download,Mumbai,2020-05-01,6435.442537313433,-90.79925373134328
3165,JIO,download,Mumbai,2020-06-01,8868.5,-89.1854219948849
3166,JIO,download,Mumbai,2020-07-01,22504.413372582003,-84.3170731707317
3167,JIO,download,Mumbai,2020-08-01,39340.721551724135,-77.14511494252874
3168,JIO,download,Mumbai,2020-09-01,8603.149645002732,-85.51010376843256
3169,JIO,download,Mumbai,2020-10-01,7915.24980047885,-85.35275339185954
3170,JIO,download,Mumbai,2020-11-01,7532.083288263926,-85.92806922660898
3171,JIO,download,Mumbai,2020-12-01,7591.198198198198,-85.06126126126127
3172,JIO,download,North East,2018-09-01,6716.5044598612485,-94.82903865213082
3173,JIO,download,North East,2018-10-01,6089.389961389961,-94.88717288717288
3174,JIO,download,North East,2018-11-01,6677.146054840515,-93.04700615556798
3175,JIO,download,North East,2018-12-01,7232.984978540772,-93.13261802575107
3176,JIO,download,North East,2019-01-01,6361.399226384365,-94.5264657980456
3177,JIO,download,North East,2019-02-01,6333.530594147207,-93.88737806680462
3178,JIO,download,North East,2019-03-01,5214.987376014427,-93.49053201082056
3179,JIO,download,North East,2019-04-01,5636.1622965641955,-94.3869801084991
3180,JIO,download,North East,2019-05-01,5309.709639953542,-94.94192799070848
3181,JIO,download,North East,2019-06-01,5164.415902140673,-94.70948012232417
3182,JIO,download,North East,2019-07-01,4912.065627950897,-97.81775259678942
3183,JIO,download,North East,2019-08-01,4694.178990311066,-94.87200407955125
3184,JIO,download,North East,2019-09-01,4694.203266787659,-96.58076225045372
3185,JIO,download,North East,2019-10-01,5097.4270755422585,-95.45325355272999
3186,JIO,download,North East,2019-11-01,4786.312910284464,-96.81947483588621
3187,JIO,download,North East,2019-12-01,4240.513675213675,-95.5068376068376
3188,JIO,download,North East,2020-01-01,4487.650549450549,-95.689010989011
3189,JIO,download,North East,2020-02-01,5197.333855799373,-95.84796238244515
3190,JIO,download,North East,2020-03-01,3904.239774330042,-92.8095909732017
3191,JIO,download,North East,2020-04-01,4382.042328042328,-91.03571428571429
3192,JIO,download,North East,2020-05-01,4315.829921259842,-92.93700787401575
3193,JIO,download,North East,2020-06-01,6222.250877192982,-92.71929824561404
3194,JIO,download,North East,2020-07-01,5877.4452423698385,-93.73249551166965
3195,JIO,download,North East,2020-08-01,6174.822857142857,-89.8
3196,JIO,download,North East,2020-09-01,6587.877712031558,-86.98422090729782
3197,JIO,download,North East,2020-10-01,8342.622535211267,-89.78591549295774
3198,JIO,download,North East,2020-11-01,1508.6910569105692,-88.21951219512195
3199,JIO,download,North East,2020-12-01,2250.65,-89.45714285714286
3200,JIO,download,Orissa,2018-09-01,32171.652460836314,-72.99568274330825
3201,JIO,download,Orissa,2018-10-01,32468.587840621505,-73.90830439644517
3202,JIO,download,Orissa,2018-11-01,27616.22386868802,-78.78980964322352
3203,JIO,download,Orissa,2018-12-01,35465.23834769163,-78.6388336646786
3204,JIO,download,Orissa,2019-01-01,24328.096647606235,-81.74066599394551
3205,JIO,download,Orissa,2019-02-01,34923.15721610617,-76.26036796863218
3206,JIO,download,Orissa,2019-03-01,40176.50122649223,-75.19076671488773
3207,JIO,download,Orissa,2019-04-01,31116.446892729913,-78.98575009895765
3208,JIO,download,Orissa,2019-05-01,18943.34042918455,-84.55330472103005
3209,JIO,download,Orissa,2019-06-01,8832.53242638837,-93.48825941110697
3210,JIO,download,Orissa,2019-07-01,23748.26252669624,-84.59586002957121
3211,JIO,download,Orissa,2019-08-01,33061.83458449721,-77.57218924581005
3212,JIO,download,Orissa,2019-09-01,34779.75748244858,-78.85170587510777
3213,JIO,download,Orissa,2019-10-01,15583.878077934496,-89.14630647860388
3214,JIO,download,Orissa,2019-11-01,17570.23870162297,-78.76903870162297
3215,JIO,download,Orissa,2019-12-01,15931.930665163472,-90.99041713641488
3216,JIO,download,Orissa,2020-01-01,34756.93124468387,-80.62134958888574
3217,JIO,download,Orissa,2020-02-01,32124.04624128132,-79.87832601394989
3218,JIO,download,Orissa,2020-03-01,41867.11114644618,-75.56654476069328
3219,JIO,download,Orissa,2020-04-01,4686.862134688691,-89.8684879288437
3220,JIO,download,Orissa,2020-05-01,6838.518644067796,-87.07514124293785
3221,JIO,download,Orissa,2020-06-01,5075.768208092485,-93.33815028901734
3222,JIO,download,Orissa,2020-07-01,5606.6135820181735,-91.88904830224773
3223,JIO,download,Orissa,2020-08-01,8891.056492411468,-86.12858347386172
3224,JIO,download,Orissa,2020-09-01,48352.25360461391,-71.64386414610702
3225,JIO,download,Orissa,2020-10-01,40907.74273463554,-71.22201048118151
3226,JIO,download,Orissa,2020-11-01,43171.04538823148,-69.32890257740314
3227,JIO,download,Orissa,2020-12-01,48929.033189850474,-67.01008155867693
3228,JIO,download,Punjab,2018-09-01,15037.933150965977,-90.95503504872627
3229,JIO,download,Punjab,2018-10-01,18647.716139076285,-87.66026638989794
